"","Provfs","Estimates","e_alpha","PPPW"
"1916","152608",-17,4.13993771878517e-08,7.10650838221522e-06
"1917","152609",-17,4.13993771878517e-08,7.10650838221522e-06
"1918","152610",-17,4.13993771878517e-08,7.10650838221522e-06
"1919","152611",-3.23981508392322,0.0391711378024458,6.24746605605057
"1920","152614",-17,4.13993771878517e-08,7.10650838221522e-06
"1921","152615",-17,4.13993771878517e-08,7.10650838221522e-06
"1922","152616",-17,4.13993771878517e-08,7.10650838221522e-06
"1923","152617",-3.69563483834564,0.024831684552061,4.06549620570021
"1924","152618",-17,4.13993771878517e-08,7.10650838221522e-06
"1925","152619",-17,4.13993771878517e-08,7.10650838221522e-06
"1926","152620",-17,4.13993771878517e-08,7.10650838221522e-06
"1927","152621",-17,4.13993771878517e-08,7.10650838221522e-06
"1928","152622",-3.96025805602092,0.0190581955748707,3.15403989905089
"1929","152623",-3.50007164761832,0.0301952199292224,4.89499231877728
"1930","152624",-3.24039322924001,0.0391484977378262,6.24410934593943
"1931","152625",-17,4.13993771878517e-08,7.10650838221522e-06
"1932","152626",-17,4.13993771878517e-08,7.10650838221522e-06
"1933","152627",-17,4.13993771878517e-08,7.10650838221522e-06
"1934","152628",-17,4.13993771878517e-08,7.10650838221522e-06
"1935","152629",-17,4.13993771878517e-08,7.10650838221522e-06
"1936","152630",-4.0977048353777,0.0166107561040638,2.76169596362824
"1937","152631",-17,4.13993771878517e-08,7.10650838221522e-06
"1938","152632",-17,4.13993771878517e-08,7.10650838221522e-06
"1939","152634",-4.30903747098133,0.0134464860003879,2.24904732984289
"1940","152635",-4.00405483943269,0.0182415222809555,3.02352108050036
"1941","152636",-3.13813788981136,0.0433634703280947,6.8643952265116
"1942","152637",-3.33479888715304,0.0356217494824869,5.71787986363096
"1943","152638",-17,4.13993771878517e-08,7.10650838221522e-06
"1944","152640",-17,4.13993771878517e-08,7.10650838221522e-06
"1945","152641",-17,4.13993771878517e-08,7.10650838221522e-06
"1946","152642",-3.26903406536241,0.0380431565358107,6.0798958435695
"1947","152643",-3.98851180562542,0.0185272657863363,3.06923337040927
"1948","152644",-3.8403801364481,0.0214854323965736,3.53961152320566
"1949","152645",-4.09337165998875,0.0166828895942708,2.77331120763606
"1950","152646",-3.2074329047433,0.0404603456309956,6.43816245020202
"1951","152647",-6.38699871465032,0.00168330069333275,0.288000970617228
"1952","152648",-4.16979048845054,0.0154554978900336,2.57524052605039
"1953","152649",-17,4.13993771878517e-08,7.10650838221522e-06
"1954","152651",-17,4.13993771878517e-08,7.10650838221522e-06
"1955","152652",-17,4.13993771878517e-08,7.10650838221522e-06
"1956","152653",-4.24762859120264,0.0142981003785297,2.38762259036787
"1957","152654",-4.89697599434602,0.00746913566262985,1.26365519268614
"1958","152655",-17,4.13993771878517e-08,7.10650838221522e-06
"1959","152656",-3.43641843878377,0.032179732863155,5.19780685235078
"1960","152657",-4.57361590914252,0.0103205739089509,1.73653514184325
"1961","152658",-17,4.13993771878517e-08,7.10650838221522e-06
"1962","152659",-17,4.13993771878517e-08,7.10650838221522e-06
"1963","152660",-17,4.13993771878517e-08,7.10650838221522e-06
"1964","152661",-6.08172563935373,0.00228423149018463,0.390358029750507
"1965","152664",-17,4.13993771878517e-08,7.10650838221522e-06
"1966","152665",-17,4.13993771878517e-08,7.10650838221522e-06
"1967","152666",-5.491194881001,0.00412291483724858,0.70205895804381
"1968","152667",-17,4.13993771878517e-08,7.10650838221522e-06
"1969","152668",-17,4.13993771878517e-08,7.10650838221522e-06
"1970","152669",-17,4.13993771878517e-08,7.10650838221522e-06
"1971","152670",-4.27485299593671,0.0139140939969564,2.32519217252208
"1972","152671",-3.55259016706979,0.0286503343116839,4.6577386838707
"1973","152672",-5.73641309270803,0.00322632005627393,0.550343088259765
"1974","152673",-17,4.13993771878517e-08,7.10650838221522e-06
"1975","152675",-3.45682228268227,0.0315297957727451,5.09887434054093
"1976","152676",-17,4.13993771878517e-08,7.10650838221522e-06
"1977","152680",-17,4.13993771878517e-08,7.10650838221522e-06
"1978","152681",-3.34814439931123,0.0351495170920277,5.64690991287245
"1979","152682",-17,4.13993771878517e-08,7.10650838221522e-06
"1980","152683",-1.85400175238762,0.15660919942992,20.6762564164553
"1981","152684",-17,4.13993771878517e-08,7.10650838221522e-06
"1982","152685",-17,4.13993771878517e-08,7.10650838221522e-06
"1983","152686",-6.33005455388405,0.00178193655488961,0.304818169592526
"1984","152687",-3.14042045653898,0.043264603191873,6.84995178915137
"1985","152688",-17,4.13993771878517e-08,7.10650838221522e-06
"1986","152689",-4.0832980810784,0.0168517953132611,2.80049679696495
"1987","152690",-17,4.13993771878517e-08,7.10650838221522e-06
"1988","152691",-3.97232883301246,0.0188295312009863,3.11753553174901
"1989","152692",-3.99103837160044,0.0184805145119499,3.06175760776804
"1990","152693",-17,4.13993771878517e-08,7.10650838221522e-06
"1991","152694",-17,4.13993771878517e-08,7.10650838221522e-06
"1992","152695",-17,4.13993771878517e-08,7.10650838221522e-06
"1993","152696",-5.26342921068326,0.00517751943642987,0.879838010374262
"1994","152697",-17,4.13993771878517e-08,7.10650838221522e-06
"1995","152698",-17,4.13993771878517e-08,7.10650838221522e-06
"1996","152699",-17,4.13993771878517e-08,7.10650838221522e-06
"1997","152700",-17,4.13993771878517e-08,7.10650838221522e-06
"1998","152701",-17,4.13993771878517e-08,7.10650838221522e-06
"1999","152702",-17,4.13993771878517e-08,7.10650838221522e-06
"2000","162305",-17,4.13993771878517e-08,7.10650838221522e-06
"2001","162306",-4.18016723917648,0.0152959492708482,2.54942591016638
"2002","162309",-17,4.13993771878517e-08,7.10650838221522e-06
"2003","162313",-17,4.13993771878517e-08,7.10650838221522e-06
"2004","162314",-17,4.13993771878517e-08,7.10650838221522e-06
"2005","162324",-17,4.13993771878517e-08,7.10650838221522e-06
"2006","162500",-5.00991616625151,0.00667146257652781,1.13043976942742
"2007","162501",-17,4.13993771878517e-08,7.10650838221522e-06
"2008","162506",-17,4.13993771878517e-08,7.10650838221522e-06
"2009","162507",-17,4.13993771878517e-08,7.10650838221522e-06
"2010","162509",-2.82367166222963,0.0593874911060973,9.14051224845163
"2011","162511",-17,4.13993771878517e-08,7.10650838221522e-06
"2012","162512",-4.58504728978693,0.0102032672660048,1.71718283714363
"2013","162514",-2.94439541160015,0.0526338720271247,8.19663287542052
"2014","162515",-4.72330235924384,0.00888578598526288,1.49923763775876
"2015","162516",-4.27902084805081,0.0138562227939566,2.31577579742832
"2016","162517",-5.82891868491894,0.00294125568545281,0.501995481884788
"2017","162518",-17,4.13993771878517e-08,7.10650838221522e-06
"2018","162520",-17,4.13993771878517e-08,7.10650838221522e-06
"2019","162523",-17,4.13993771878517e-08,7.10650838221522e-06
"2020","162524",-2.47151768822817,0.0844565829229462,12.4617822460596
"2021","162525",-3.87915212084794,0.0206683420108846,3.41020469720736
"2022","162526",-17,4.13993771878517e-08,7.10650838221522e-06
"2023","162527",-17,4.13993771878517e-08,7.10650838221522e-06
"2024","162528",-17,4.13993771878517e-08,7.10650838221522e-06
"2025","162529",-17,4.13993771878517e-08,7.10650838221522e-06
"2026","162530",-17,4.13993771878517e-08,7.10650838221522e-06
"2027","162532",-3.98584279759029,0.0185767812567892,3.07714971371511
"2028","162533",-4.9047911363791,0.0074109908076519,1.25395853188178
"2029","162534",-17,4.13993771878517e-08,7.10650838221522e-06
"2030","162535",-4.34976253964831,0.0129098778006542,2.16149995663242
"2031","162536",-2.55517718905412,0.077678467073729,11.590861621617
"2032","162537",-3.81546073769323,0.0220275631866386,3.62525462993561
"2033","162538",-17,4.13993771878517e-08,7.10650838221522e-06
"2034","162539",-3.93511403532062,0.019543470554467,3.23140660773837
"2035","162540",-17,4.13993771878517e-08,7.10650838221522e-06
"2036","162541",-17,4.13993771878517e-08,7.10650838221522e-06
"2037","162542",-3.87587822769104,0.0207361188408704,3.42095385530585
"2038","162543",-17,4.13993771878517e-08,7.10650838221522e-06
"2039","162544",-3.99943833202099,0.0183259290861798,3.03702929537356
"2040","162546",-17,4.13993771878517e-08,7.10650838221522e-06
"2041","162547",-17,4.13993771878517e-08,7.10650838221522e-06
"2042","162548",-4.73165753204185,0.00881185299944381,1.48697459274733
"2043","162549",-17,4.13993771878517e-08,7.10650838221522e-06
"2044","162550",-17,4.13993771878517e-08,7.10650838221522e-06
"2045","162552",-3.47731333448379,0.0308902915278468,5.00130144929154
"2046","162553",-17,4.13993771878517e-08,7.10650838221522e-06
"2047","162554",-17,4.13993771878517e-08,7.10650838221522e-06
"2048","162555",-17,4.13993771878517e-08,7.10650838221522e-06
"2049","162556",-17,4.13993771878517e-08,7.10650838221522e-06
"2050","162557",-3.18492996533778,0.041381143813918,6.5738291783603
"2051","162558",-3.25337125968276,0.0386437100027592,6.16919681484184
"2052","162559",-17,4.13993771878517e-08,7.10650838221522e-06
"2053","162560",-17,4.13993771878517e-08,7.10650838221522e-06
"2054","162561",-17,4.13993771878517e-08,7.10650838221522e-06
"2055","162562",-3.32545446865691,0.0359561740854971,5.76806624554737
"2056","162563",-17,4.13993771878517e-08,7.10650838221522e-06
"2057","162564",-2.33640493441973,0.0966745656468758,13.98422816068
"2058","162566",-4.31608763797973,0.0133520194224058,2.23364808077077
"2059","162567",-17,4.13993771878517e-08,7.10650838221522e-06
"2060","163502",-17,4.13993771878517e-08,7.10650838221522e-06
"2061","163504",-3.04876398778912,0.0474174967906264,7.45232512059698
"2062","163507",-17,4.13993771878517e-08,7.10650838221522e-06
"2063","163509",-5.62624684670575,0.00360206910691542,0.613989206070636
"2064","163510",-17,4.13993771878517e-08,7.10650838221522e-06
"2065","163513",-2.36888064903709,0.0935854226040665,13.6049062707076
"2066","163514",-3.99018684273319,0.0184962579055642,3.06427520144197
"2067","163516",-17,4.13993771878517e-08,7.10650838221522e-06
"2068","172306",-3.41248227086727,0.0329592848770639,5.31616169451782
"2069","172308",-17,4.13993771878517e-08,7.10650838221522e-06
"2070","172501",-3.75966595140522,0.0232915195748936,3.8242595880496
"2071","172502",-4.10342084322029,0.0165160797351134,2.74644598078769
"2072","172503",-17,4.13993771878517e-08,7.10650838221522e-06
"2073","172504",-17,4.13993771878517e-08,7.10650838221522e-06
"2074","172505",-17,4.13993771878517e-08,7.10650838221522e-06
"2075","172506",-17,4.13993771878517e-08,7.10650838221522e-06
"2076","172507",-17,4.13993771878517e-08,7.10650838221522e-06
"2077","172508",-6.04236617169074,0.00237593039797888,0.405956099160042
"2078","172509",-4.50636175700601,0.0110385481271205,1.85479195135212
"2079","172510",-17,4.13993771878517e-08,7.10650838221522e-06
"2080","172511",-17,4.13993771878517e-08,7.10650838221522e-06
"2081","172512",-3.8476916221535,0.0213289148498911,3.51485351369467
"2082","172514",-3.73639990231626,0.0238397743428025,3.91029055220231
"2083","172515",-4.65181776696404,0.00954423695395285,1.60829976116809
"2084","172516",-17,4.13993771878517e-08,7.10650838221522e-06
"2085","172517",-3.94834596128258,0.0192865761510746,3.19046778897341
"2086","172518",-17,4.13993771878517e-08,7.10650838221522e-06
"2087","172519",-17,4.13993771878517e-08,7.10650838221522e-06
"2088","172523",-17,4.13993771878517e-08,7.10650838221522e-06
"2089","172524",-4.8742385093341,0.00764091048607643,1.29228894698803
"2090","172526",-17,4.13993771878517e-08,7.10650838221522e-06
"2091","172527",-17,4.13993771878517e-08,7.10650838221522e-06
"2092","172528",-17,4.13993771878517e-08,7.10650838221522e-06
"2093","172529",-17,4.13993771878517e-08,7.10650838221522e-06
"2094","172530",-4.63691147967057,0.00968757173263911,1.63200449023636
"2095","172531",-17,4.13993771878517e-08,7.10650838221522e-06
"2096","172532",-2.90986108604815,0.0544832978337415,8.45729595470065
"2097","172533",-3.59285011923505,0.0275197838775359,4.48326422288639
"2098","172534",-17,4.13993771878517e-08,7.10650838221522e-06
"2099","172535",-3.06229993010309,0.0467799807136866,7.36042535845896
"2100","172536",-4.05541409446695,0.0173283031431292,2.87709830100011
"2101","172537",-2.19535787613173,0.111318716063977,15.7330870823205
"2102","172540",-3.99035096884839,0.0184932224357152,3.06378979798404
"2103","172541",-17,4.13993771878517e-08,7.10650838221522e-06
"2104","172542",-17,4.13993771878517e-08,7.10650838221522e-06
"2105","172543",-17,4.13993771878517e-08,7.10650838221522e-06
"2106","172544",-17,4.13993771878517e-08,7.10650838221522e-06
"2107","172545",-17,4.13993771878517e-08,7.10650838221522e-06
"2108","172546",-6.67546466483751,0.00126148628131969,0.216009405300177
"2109","172547",-4.14851280434181,0.0157878786987315,2.62896910733589
"2110","172548",-17,4.13993771878517e-08,7.10650838221522e-06
"2111","172551",-3.89678139806171,0.0203071670608089,3.35287782552273
"2112","172552",-5.28672200545004,0.00505831423944914,0.859779489988859
"2113","172553",-3.45702937509938,0.0315232668671941,5.09787933376622
"2114","172555",-3.65497859609392,0.0258620510261527,4.22611836614177
"2115","172556",-17,4.13993771878517e-08,7.10650838221522e-06
"2116","172557",-17,4.13993771878517e-08,7.10650838221522e-06
"2117","172558",-17,4.13993771878517e-08,7.10650838221522e-06
"2118","172560",-4.72654564975847,0.00885701348387357,1.49446564166302
"2119","172561",-17,4.13993771878517e-08,7.10650838221522e-06
"2120","172563",-17,4.13993771878517e-08,7.10650838221522e-06
"2121","172564",-17,4.13993771878517e-08,7.10650838221522e-06
"2122","172565",-17,4.13993771878517e-08,7.10650838221522e-06
"2123","172566",-17,4.13993771878517e-08,7.10650838221522e-06
"2124","172568",-17,4.13993771878517e-08,7.10650838221522e-06
"2125","172569",-4.48783829340371,0.0112449257851245,1.88872428341301
"2126","172570",-5.25282071757645,0.00523273748798836,0.889126351909771
"2127","172571",-17,4.13993771878517e-08,7.10650838221522e-06
"2128","172572",-17,4.13993771878517e-08,7.10650838221522e-06
"2129","172573",-17,4.13993771878517e-08,7.10650838221522e-06
"2130","172574",-3.35612916428689,0.0348699739872578,5.60484150560742
"2131","182316",-5.94961632485675,0.00260684050646571,0.445209442229689
"2132","182350",-17,4.13993771878517e-08,7.10650838221522e-06
"2133","182501",-3.84464964997621,0.0213938956001445,3.52513394645241
"2134","182502",-17,4.13993771878517e-08,7.10650838221522e-06
"2135","182503",-17,4.13993771878517e-08,7.10650838221522e-06
"2136","182504",-5.78116898677902,0.00308510685034956,0.526399689083071
"2137","182505",-3.92840303279944,0.0196750679158412,3.25236280192656
"2138","182507",-17,4.13993771878517e-08,7.10650838221522e-06
"2139","182508",-17,4.13993771878517e-08,7.10650838221522e-06
"2140","182509",-17,4.13993771878517e-08,7.10650838221522e-06
"2141","182512",-5.14157142808812,0.00584849200385083,0.992569378071482
"2142","182513",-6.0013776307622,0.00247533972250652,0.422859421546826
"2143","182514",-17,4.13993771878517e-08,7.10650838221522e-06
"2144","182516",-17,4.13993771878517e-08,7.10650838221522e-06
"2145","182517",-4.45893322955491,0.011574704256219,1.94289061193118
"2146","182518",-17,4.13993771878517e-08,7.10650838221522e-06
"2147","182519",-17,4.13993771878517e-08,7.10650838221522e-06
"2148","182521",-3.14434412401775,0.0430951798730885,6.82518908288583
"2149","182523",-4.49384565879469,0.0111775759073471,1.87765364474477
"2150","182524",-4.79815267399154,0.00824496412591022,1.39283070748715
"2151","182526",-17,4.13993771878517e-08,7.10650838221522e-06
"2152","182527",-4.90586744146973,0.00740301861154623,1.25262886103422
"2153","182529",-17,4.13993771878517e-08,7.10650838221522e-06
"2154","182530",-17,4.13993771878517e-08,7.10650838221522e-06
"2155","182532",-4.17976160906149,0.0153021550270456,2.55043027860137
"2156","182533",-5.80832401590803,0.00300245792957131,0.512380051420799
"2157","182534",-3.24436101506582,0.0389934726399772,6.22111738145006
"2158","182535",-3.71702041553695,0.0243062826803405,3.98335669318943
"2159","182536",-17,4.13993771878517e-08,7.10650838221522e-06
"2160","182537",-4.57430388269793,0.010313476068868,1.7353644440067
"2161","182538",-3.28718820617004,0.0373587469461204,5.97789111261056
"2162","182540",-17,4.13993771878517e-08,7.10650838221522e-06
"2163","182541",-17,4.13993771878517e-08,7.10650838221522e-06
"2164","182542",-17,4.13993771878517e-08,7.10650838221522e-06
"2165","182543",-17,4.13993771878517e-08,7.10650838221522e-06
"2166","182544",-3.69708600849969,0.0247956756863792,4.05987179140686
"2167","182547",-17,4.13993771878517e-08,7.10650838221522e-06
"2168","182548",-17,4.13993771878517e-08,7.10650838221522e-06
"2169","182549",-17,4.13993771878517e-08,7.10650838221522e-06
"2170","182550",-3.54270020776856,0.0289350907457355,4.70157051596318
"2171","182551",-17,4.13993771878517e-08,7.10650838221522e-06
"2172","182552",-3.44230875581422,0.0319907411915021,5.16906288770202
"2173","182553",-17,4.13993771878517e-08,7.10650838221522e-06
"2174","182554",-17,4.13993771878517e-08,7.10650838221522e-06
"2175","182555",-17,4.13993771878517e-08,7.10650838221522e-06
"2176","182556",-5.5735884962829,0.00379683104276323,0.646942334386056
"2177","182558",-17,4.13993771878517e-08,7.10650838221522e-06
"2178","182559",-6.48735503183166,0.0015225708383181,0.260583002371158
"2179","182560",-17,4.13993771878517e-08,7.10650838221522e-06
"2180","182561",-17,4.13993771878517e-08,7.10650838221522e-06
"2181","182562",-17,4.13993771878517e-08,7.10650838221522e-06
"2182","182563",-17,4.13993771878517e-08,7.10650838221522e-06
"2183","182565",-17,4.13993771878517e-08,7.10650838221522e-06
"2184","182566",-6.13264486295661,0.00217083180857125,0.371060925629263
"2185","182567",-3.91649553784278,0.0199107490892808,3.28986805363082
"2186","182568",-17,4.13993771878517e-08,7.10650838221522e-06
"2187","182570",-17,4.13993771878517e-08,7.10650838221522e-06
"2188","182572",-17,4.13993771878517e-08,7.10650838221522e-06
"2189","182573",-3.60844926365701,0.0270938296921646,4.41734013211736
"2190","182574",-5.57771438997013,0.00378119799385809,0.644298190084929
"2191","182575",-17,4.13993771878517e-08,7.10650838221522e-06
"2192","182576",-5.83204449511285,0.00293207623253621,0.500437733076625
"2193","182577",-17,4.13993771878517e-08,7.10650838221522e-06
"2194","182578",-17,4.13993771878517e-08,7.10650838221522e-06
"2195","182580",-17,4.13993771878517e-08,7.10650838221522e-06
"2196","182581",-17,4.13993771878517e-08,7.10650838221522e-06
"2197","182582",-17,4.13993771878517e-08,7.10650838221522e-06
"2198","182583",-2.85533481279682,0.0575365539210799,8.88400480998591
"2199","182584",-17,4.13993771878517e-08,7.10650838221522e-06
"2200","182586",-17,4.13993771878517e-08,7.10650838221522e-06
"2201","182587",-17,4.13993771878517e-08,7.10650838221522e-06
"2202","182588",-4.74922376917336,0.00865841352278607,1.4615129391552
"2203","182589",-17,4.13993771878517e-08,7.10650838221522e-06
"2204","182590",-6.27783178118809,0.0018774669434074,0.321099721476296
"2205","182591",-17,4.13993771878517e-08,7.10650838221522e-06
"2206","182592",-17,4.13993771878517e-08,7.10650838221522e-06
"2207","182594",-17,4.13993771878517e-08,7.10650838221522e-06
"2208","182595",-17,4.13993771878517e-08,7.10650838221522e-06
"2209","182596",-17,4.13993771878517e-08,7.10650838221522e-06
"2210","182597",-3.35811517927521,0.0348007904188184,5.59442352787957
"2211","182598",-17,4.13993771878517e-08,7.10650838221522e-06
"2212","182599",-4.39225011002219,0.0123728575842255,2.0737065387666
"2213","182600",-3.49381297784239,0.0303847944629557,4.92401389280075
"2214","182601",-3.92681771695602,0.019706283849748,3.25733226440001
"2215","182602",-17,4.13993771878517e-08,7.10650838221522e-06
"2216","182603",-17,4.13993771878517e-08,7.10650838221522e-06
"2217","182604",-17,4.13993771878517e-08,7.10650838221522e-06
"2218","182605",-3.76535472520436,0.0231593955567379,3.80350082831121
"2219","182606",-17,4.13993771878517e-08,7.10650838221522e-06
"2220","182607",-17,4.13993771878517e-08,7.10650838221522e-06
"2221","182608",-17,4.13993771878517e-08,7.10650838221522e-06
"2222","182609",-5.53599982207169,0.00394226510123891,0.671533084562471
"2223","182610",-17,4.13993771878517e-08,7.10650838221522e-06
"2224","182611",-3.60297723038693,0.0272424944078318,4.44036039068993
"2225","182612",-17,4.13993771878517e-08,7.10650838221522e-06
"2226","182613",-2.7943402169322,0.0611552101968609,9.38397609521567
"2227","182614",-5.43435560675788,0.00436404627720735,0.74277159381813
"2228","182615",-3.65217907494739,0.0259345538240989,4.2373977509091
"2229","182616",-17,4.13993771878517e-08,7.10650838221522e-06
"2230","182618",-17,4.13993771878517e-08,7.10650838221522e-06
"2231","182619",-3.4871180908191,0.030588899697496,4.95523752916637
"2232","182621",-4.47988494200852,0.0113347172294423,1.90347933377322
"2233","182622",-17,4.13993771878517e-08,7.10650838221522e-06
"2234","182623",-5.04537059007837,0.00643907366482033,1.09155254299273
"2235","182624",-4.1159201203473,0.016310925488308,2.71338212718465
"2236","182625",-4.74421726635209,0.00870187058770353,1.46872569975234
"2237","182627",-3.88530638364684,0.0205415342070434,3.39008614428066
"2238","182628",-3.78552858708534,0.022696862337063,3.73074942026545
"2239","182629",-17,4.13993771878517e-08,7.10650838221522e-06
"2240","182630",-17,4.13993771878517e-08,7.10650838221522e-06
"2241","182631",-17,4.13993771878517e-08,7.10650838221522e-06
"2242","182632",-17,4.13993771878517e-08,7.10650838221522e-06
"2243","182633",-17,4.13993771878517e-08,7.10650838221522e-06
"2244","182634",-17,4.13993771878517e-08,7.10650838221522e-06
"2245","182635",-17,4.13993771878517e-08,7.10650838221522e-06
"2246","182636",-3.55284937540447,0.0286429088686489,4.65659509322865
"2247","182637",-17,4.13993771878517e-08,7.10650838221522e-06
"2248","182638",-17,4.13993771878517e-08,7.10650838221522e-06
"2249","182639",-17,4.13993771878517e-08,7.10650838221522e-06
"2250","182640",-3.37276699418561,0.0342946129435069,5.51812179904681
"2251","182641",-17,4.13993771878517e-08,7.10650838221522e-06
"2252","182642",-17,4.13993771878517e-08,7.10650838221522e-06
"2253","192308",-17,4.13993771878517e-08,7.10650838221522e-06
"2254","192322",-17,4.13993771878517e-08,7.10650838221522e-06
"2255","192501",-4.20232720936475,0.014960719549487,2.49513576978314
"2256","192503",-17,4.13993771878517e-08,7.10650838221522e-06
"2257","192504",-4.88765229442241,0.00753910130471269,1.27532029816887
"2258","192505",-3.48150051254651,0.0307612187906572,4.98158050858453
"2259","192507",-3.83814386459584,0.0215335334277209,3.54721726721341
"2260","192510",-17,4.13993771878517e-08,7.10650838221522e-06
"2261","192511",-4.07306221298376,0.0170251738936047,2.82838433562358
"2262","192512",-4.91486615109422,0.00733669983594121,1.24156606829923
"2263","192515",-17,4.13993771878517e-08,7.10650838221522e-06
"2264","192516",-17,4.13993771878517e-08,7.10650838221522e-06
"2265","192518",-4.64558508323372,0.00960390892943968,1.61816990276591
"2266","192521",-4.93433726685909,0.00719522788209255,1.21795735279891
"2267","192522",-3.93328593320534,0.0195792306909591,3.23710224325448
"2268","192523",-17,4.13993771878517e-08,7.10650838221522e-06
"2269","192524",-4.05682467515806,0.0173038774045933,2.87317505256988
"2270","192525",-17,4.13993771878517e-08,7.10650838221522e-06
"2271","192530",-4.7392501936741,0.00874520093475207,1.47591623103778
"2272","192531",-3.95461266804509,0.0191660907515216,3.17125362050461
"2273","192532",-17,4.13993771878517e-08,7.10650838221522e-06
"2274","192534",-4.09222808543266,0.0167019786351232,2.77638447916827
"2275","192538",-3.73913044224928,0.0237747676790009,3.90009896985884
"2276","192539",-4.91694945842039,0.00732143114563267,1.23901866171442
"2277","192540",-3.45741555921116,0.0315110954327373,5.09602434116784
"2278","192541",-5.34347410542166,0.00477923825803514,0.812783471774347
"2279","192543",-3.03497023022322,0.048076094068881,7.54704816535546
"2280","192544",-3.42371799062642,0.0325910362320223,5.26029435102619
"2281","192548",-3.22800906954612,0.0396363334685583,6.31637783437067
"2282","192551",-3.45000234852004,0.0317455618228923,5.13174385553781
"2283","192552",-4.75661819938446,0.00859462561651084,1.45092360030689
"2284","192555",-6.40929407052552,0.00164618618333711,0.281671350773764
"2285","192556",-3.64035461629633,0.0262430361071575,4.28535521949184
"2286","192557",-4.15846316632844,0.0156315625813864,2.60370936602617
"2287","192558",-6.18835609418426,0.00205319924666846,0.351034498058169
"2288","192560",-17,4.13993771878517e-08,7.10650838221522e-06
"2289","192562",-4.54777833212728,0.010590707300507,1.78106659372417
"2290","192563",-5.07169253446959,0.00627179592162519,1.06353922407424
"2291","192564",-4.33275435578802,0.0131313292812504,2.19765127315235
"2292","192565",-4.84008212234008,0.00790640473247376,1.33650791926694
"2293","192566",-3.34076189551227,0.0354099687452375,5.68606710623927
"2294","192568",-17,4.13993771878517e-08,7.10650838221522e-06
"2295","192572",-4.45556911555495,0.0116137084513471,1.94929257514617
"2296","192573",-4.2569002089446,0.0141661465155324,2.3661802298034
"2297","192574",-17,4.13993771878517e-08,7.10650838221522e-06
"2298","192575",-6.67932216379136,0.00125662947289846,0.21517979698512
"2299","192577",-17,4.13993771878517e-08,7.10650838221522e-06
"2300","192578",-3.80220241149137,0.0223215564273655,3.67162607961432
"2301","192579",-4.04442031794168,0.0175198576599026,2.90785319773972
"2302","192580",-17,4.13993771878517e-08,7.10650838221522e-06
"2303","192581",-17,4.13993771878517e-08,7.10650838221522e-06
"2304","192582",-17,4.13993771878517e-08,7.10650838221522e-06
"2305","192584",-4.29494194440679,0.013637363399522,2.28014593083716
"2306","192586",-4.75969632624665,0.00856821094324411,1.44653777915993
"2307","192587",-4.14016087831224,0.0159202900690809,2.65035433682816
"2308","192588",-17,4.13993771878517e-08,7.10650838221522e-06
"2309","192589",-4.69054478777238,0.00918168272498588,1.54828236441744
"2310","192592",-5.0622600864127,0.00633123419439965,1.07349517972303
"2311","192593",-2.66245211245745,0.0697769109612309,10.5507332124934
"2312","192597",-17,4.13993771878517e-08,7.10650838221522e-06
"2313","192598",-5.00720045524349,0.00668960496447764,1.13347419280594
"2314","192599",-2.93659685365664,0.0530459450270674,8.25485621255096
"2315","192601",-17,4.13993771878517e-08,7.10650838221522e-06
"2316","192602",-5.42274173376107,0.00441502521486612,0.751374003232932
"2317","192603",-17,4.13993771878517e-08,7.10650838221522e-06
"2318","192604",-4.1495610678657,0.0157713375126478,2.62629685617528
"2319","192605",-3.60424870301199,0.027207878333313,4.43500132406719
"2320","192606",-17,4.13993771878517e-08,7.10650838221522e-06
"2321","192608",-4.37082581400528,0.0126407973090484,2.11753239880006
"2322","192609",-17,4.13993771878517e-08,7.10650838221522e-06
"2323","192610",-4.97111020249787,0.00693544401175895,1.17457133332042
"2324","192611",-17,4.13993771878517e-08,7.10650838221522e-06
"2325","192612",-17,4.13993771878517e-08,7.10650838221522e-06
"2326","192613",-3.21687472878508,0.0400801239844835,6.38201218224258
"2327","192614",-17,4.13993771878517e-08,7.10650838221522e-06
"2328","192615",-3.72417226401705,0.0241330679704877,3.95624192402952
"2329","192616",-2.28562046992188,0.101710933948506,14.5947547166967
"2330","192618",-4.51986025954166,0.0108905454120348,1.83044109151126
"2331","192623",-17,4.13993771878517e-08,7.10650838221522e-06
"2332","192625",-17,4.13993771878517e-08,7.10650838221522e-06
"2333","192627",-17,4.13993771878517e-08,7.10650838221522e-06
"2334","192628",-17,4.13993771878517e-08,7.10650838221522e-06
"2335","192630",-17,4.13993771878517e-08,7.10650838221522e-06
"2336","192631",-6.12922853371612,0.00217826076741425,0.372325364894615
"2337","192632",-17,4.13993771878517e-08,7.10650838221522e-06
"2338","192633",-17,4.13993771878517e-08,7.10650838221522e-06
"2339","192635",-17,4.13993771878517e-08,7.10650838221522e-06
"2340","192636",-3.17407980615896,0.0418325804622384,6.64017989310683
"2341","192637",-2.25356615742033,0.105024023745318,14.9911425013266
"2342","192638",-17,4.13993771878517e-08,7.10650838221522e-06
"2343","192640",-3.5433709674146,0.0289156887622702,4.69858546750465
"2344","192641",-17,4.13993771878517e-08,7.10650838221522e-06
"2345","192643",-17,4.13993771878517e-08,7.10650838221522e-06
"2346","192644",-17,4.13993771878517e-08,7.10650838221522e-06
